Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Status_Cust_new
1,10.0,5.0,28.0,1.0,16.0,10.0,7.8,5.93,10.0,15.0,124.0,12.0,32.0,78.0,6.0,16.0,32.0,S,1,,F,U,0.0,S
0,,1.0,2.0,1.0,1.0,20.0,10.0,15.0,10.0,16.0,17.0,12.0,16.0,15.0,5.0,7.0,6.0,N,0,43.0,F,U,50557.0,other
0,,5.0,80.0,3.0,25.0,10.0,9.8,4.88,8.67,8.0,130.0,30.0,50.0,128.0,5.0,15.0,33.0,A,1,,F,H,50760.0,A
1,5.0,4.0,14.0,3.0,12.0,8.0,6.5,4.96,6.33,17.0,114.0,12.0,30.0,66.0,5.0,13.0,28.0,S,1,65.0,M,H,41317.0,S
1,8.0,2.0,8.0,1.0,3.0,7.0,7.0,6.13,7.0,23.0,102.0,6.0,17.0,24.0,4.0,9.0,9.0,A,0,,U,H,39275.0,A
1,8.0,5.0,5.0,2.0,2.0,8.0,7.8,7.8,9.5,18.0,32.0,12.0,26.0,25.0,6.0,12.0,10.0,A,1,41.0,F,H,39275.0,A
0,,2.0,12.0,0.0,5.0,10.0,8.0,5.08,,16.0,120.0,12.0,31.0,64.0,5.0,5.0,27.0,S,1,85.0,M,U,39275.0,S
1,10.0,11.0,23.0,5.0,10.0,10.0,9.18,7.83,10.4,15.0,88.0,16.0,37.0,59.0,6.0,17.0,23.0,S,1,67.0,F,H,54771.0,S
1,14.0,9.0,11.0,6.0,7.0,10.0,7.33,6.73,6.67,20.0,41.0,13.0,34.0,38.0,6.0,16.0,15.0,S,1,43.0,M,U,54771.0,S
1,20.0,1.0,5.0,0.0,2.0,20.0,20.0,14.4,,19.0,52.0,13.0,32.0,40.0,6.0,6.0,17.0,A,1,55.0,M,U,0.0,A
0,,2.0,4.0,0.0,2.0,20.0,20.0,14.0,,19.0,64.0,12.0,31.0,47.0,6.0,6.0,17.0,A,0,43.0,F,U,37125.0,A
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,23.0,23.0,9.0,20.0,18.0,3.0,8.0,7.0,N,0,71.0,M,H,42935.0,other
0,,7.0,42.0,5.0,22.0,11.0,10.71,7.81,9.8,17.0,130.0,14.0,33.0,83.0,5.0,16.0,32.0,S,1,83.0,F,U,0.0,S
0,,12.0,53.0,7.0,25.0,3.0,3.33,3.11,3.29,17.0,131.0,12.0,30.0,82.0,5.0,16.0,36.0,S,1,84.0,F,U,50147.0,S
0,,3.0,3.0,2.0,2.0,15.0,12.67,12.67,14.0,20.0,29.0,13.0,27.0,25.0,6.0,13.0,11.0,A,1,,F,U,0.0,A
0,,1.0,6.0,1.0,3.0,25.0,25.0,15.83,25.0,18.0,78.0,22.0,41.0,76.0,6.0,15.0,21.0,A,0,82.0,M,H,44174.0,A
1,11.0,7.0,10.0,4.0,5.0,10.0,11.57,10.6,12.25,22.0,40.0,12.0,33.0,36.0,6.0,16.0,15.0,S,1,78.0,F,H,44174.0,S
0,,2.0,8.0,2.0,7.0,15.0,18.0,11.13,18.0,4.0,57.0,7.0,15.0,24.0,1.0,5.0,9.0,E,1,,F,U,0.0,other
1,10.0,3.0,10.0,3.0,8.0,15.0,10.0,7.3,10.0,24.0,88.0,10.0,27.0,71.0,4.0,12.0,27.0,A,1,53.0,F,H,54871.0,A
0,,1.0,13.0,1.0,10.0,16.0,16.0,10.62,16.0,21.0,116.0,11.0,26.0,68.0,4.0,10.0,25.0,A,1,66.0,U,U,47164.0,A
0,,5.0,29.0,3.0,19.0,30.0,26.2,25.0,27.0,18.0,129.0,13.0,35.0,87.0,6.0,17.0,33.0,S,1,83.0,F,U,44097.0,S
1,13.0,3.0,5.0,2.0,2.0,12.0,10.67,9.8,11.0,17.0,40.0,13.0,31.0,34.0,6.0,15.0,14.0,A,0,,M,H,45895.0,A
0,,1.0,11.0,1.0,6.0,10.0,20.0,8.36,20.0,15.0,128.0,13.0,32.0,53.0,6.0,15.0,22.0,A,1,46.0,F,U,41875.0,A
0,,5.0,32.0,3.0,16.0,10.0,13.2,10.16,14.0,14.0,128.0,23.0,45.0,93.0,6.0,17.0,32.0,S,1,17.0,F,U,46958.0,S
0,,1.0,18.0,1.0,12.0,35.0,35.0,9.84,35.0,15.0,126.0,13.0,34.0,72.0,5.0,15.0,32.0,A,1,74.0,M,H,54609.0,A
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,17.0,15.0,4.0,7.0,6.0,F,0,48.0,M,H,43786.0,other
1,5.0,5.0,18.0,3.0,10.0,5.0,4.8,4.0,4.67,19.0,89.0,10.0,29.0,55.0,5.0,15.0,24.0,S,1,59.0,M,H,54118.0,S
0,,2.0,14.0,2.0,7.0,17.0,16.0,9.43,16.0,6.0,126.0,21.0,42.0,75.0,8.0,18.0,33.0,A,1,81.0,U,U,0.0,A
1,10.0,3.0,14.0,2.0,9.0,15.0,15.0,9.64,15.0,18.0,111.0,7.0,19.0,57.0,4.0,12.0,24.0,S,1,64.0,M,H,60140.0,S
0,,1.0,3.0,1.0,2.0,15.0,15.0,12.33,15.0,21.0,41.0,10.0,28.0,31.0,4.0,12.0,12.0,A,0,63.0,M,H,60140.0,A
0,,2.0,27.0,2.0,14.0,14.0,13.0,5.85,13.0,21.0,130.0,13.0,29.0,80.0,4.0,12.0,30.0,A,1,78.0,F,U,60140.0,A
0,,4.0,7.0,2.0,4.0,17.0,16.25,13.43,14.5,24.0,56.0,11.0,32.0,45.0,6.0,16.0,19.0,A,1,,F,H,0.0,A
0,,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,16.0,16.0,11.0,16.0,13.0,4.0,4.0,5.0,F,0,51.0,M,H,50278.0,other
1,9.0,9.0,26.0,5.0,12.0,11.0,10.11,8.62,10.0,18.0,119.0,14.0,34.0,70.0,6.0,17.0,30.0,S,1,41.0,M,H,60262.0,S
1,5.0,5.0,21.0,4.0,14.0,5.0,5.2,4.86,5.0,16.0,122.0,13.0,33.0,74.0,5.0,14.0,31.0,S,1,66.0,F,H,60262.0,S
0,,2.0,7.0,1.0,6.0,30.0,28.5,24.57,30.0,26.0,110.0,11.0,30.0,61.0,5.0,14.0,25.0,A,1,47.0,F,H,60697.0,A
1,6.0,5.0,7.0,1.0,2.0,5.0,5.8,5.0,4.0,15.0,53.0,13.0,31.0,32.0,6.0,13.0,12.0,A,0,87.0,M,H,48125.0,A
0,,4.0,4.0,1.0,1.0,17.5,13.63,13.63,15.0,17.0,32.0,12.0,28.0,27.0,6.0,13.0,11.0,A,0,61.0,M,U,48125.0,A
1,10.0,3.0,10.0,1.0,5.0,20.0,16.67,11.7,10.0,18.0,93.0,9.0,25.0,58.0,4.0,12.0,21.0,S,1,54.0,F,H,54327.0,S
1,10.0,5.0,24.0,4.0,15.0,10.0,8.4,5.92,8.0,16.0,128.0,13.0,32.0,77.0,6.0,16.0,31.0,S,1,69.0,F,H,39375.0,S
1,75.0,1.0,5.0,1.0,4.0,50.0,50.0,33.0,50.0,24.0,65.0,8.0,19.0,41.0,5.0,12.0,17.0,A,0,81.0,F,U,42403.0,A
1,20.0,3.0,4.0,2.0,3.0,15.0,20.0,16.25,17.5,21.0,42.0,13.0,32.0,34.0,6.0,15.0,15.0,A,0,82.0,M,H,47981.0,A
1,5.0,9.0,16.0,5.0,8.0,5.0,4.78,4.75,4.6,14.0,75.0,24.0,44.0,62.0,10.0,19.0,25.0,A,1,75.0,F,H,67061.0,A
1,10.0,5.0,9.0,2.0,3.0,20.0,16.0,14.22,20.0,15.0,44.0,14.0,36.0,43.0,6.0,17.0,17.0,A,1,31.0,M,H,67061.0,A
0,,4.0,5.0,2.0,3.0,10.0,8.5,7.8,7.5,18.0,41.0,12.0,31.0,32.0,6.0,15.0,14.0,A,0,41.0,M,H,67061.0,A
1,15.0,3.0,7.0,1.0,3.0,15.0,12.67,9.71,12.0,18.0,53.0,13.0,35.0,44.0,6.0,17.0,19.0,A,0,,M,U,46319.0,A
1,10.0,3.0,5.0,3.0,3.0,6.0,9.0,7.6,9.0,15.0,24.0,13.0,21.0,21.0,6.0,11.0,9.0,N,1,,F,H,43873.0,other
1,10.0,2.0,3.0,2.0,2.0,10.0,10.0,8.67,10.0,17.0,21.0,6.0,9.0,9.0,1.0,3.0,3.0,E,0,,F,U,0.0,other
0,,11.0,30.0,6.0,11.0,7.0,5.64,4.97,5.5,15.0,95.0,13.0,34.0,75.0,6.0,17.0,33.0,S,1,37.0,M,U,0.0,S
0,,3.0,7.0,1.0,3.0,50.0,30.0,20.57,20.0,18.0,75.0,13.0,33.0,52.0,6.0,15.0,21.0,A,0,39.0,M,U,46827.0,A
1,10.0,5.0,5.0,2.0,2.0,15.0,11.6,11.6,9.0,18.0,32.0,13.0,30.0,28.0,6.0,15.0,13.0,S,1,74.0,F,H,30885.0,S
1,15.0,2.0,2.0,2.0,2.0,20.0,12.5,12.5,12.5,17.0,24.0,12.0,22.0,21.0,6.0,11.0,9.0,N,0,54.0,M,H,45561.0,other
1,44.0,4.0,23.0,3.0,7.0,35.0,46.0,39.0,46.33,4.0,53.0,34.0,54.0,82.0,7.0,18.0,22.0,S,1,68.0,M,H,45561.0,S
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,24.0,24.0,7.0,17.0,16.0,3.0,7.0,6.0,N,0,34.0,M,H,45561.0,other
1,15.0,2.0,3.0,0.0,1.0,15.0,13.5,12.33,,19.0,53.0,12.0,27.0,33.0,6.0,6.0,13.0,A,0,61.0,F,H,45709.0,A
1,7.0,2.0,4.0,2.0,2.0,10.0,7.5,7.0,7.5,18.0,29.0,13.0,25.0,23.0,7.0,13.0,11.0,A,1,61.0,F,H,45709.0,A
0,,4.0,10.0,3.0,7.0,10.0,8.5,7.8,8.0,22.0,56.0,12.0,33.0,47.0,6.0,16.0,20.0,S,1,67.0,F,U,0.0,S
1,15.0,2.0,5.0,2.0,4.0,19.0,19.5,15.0,19.5,21.0,51.0,12.0,32.0,42.0,6.0,16.0,18.0,A,0,57.0,F,H,77155.0,A
1,14.0,2.0,10.0,2.0,6.0,14.0,14.5,11.7,14.5,16.0,65.0,13.0,34.0,54.0,5.0,15.0,22.0,A,1,54.0,M,H,77155.0,A
1,10.0,2.0,9.0,2.0,9.0,15.0,15.0,9.11,15.0,17.0,86.0,13.0,32.0,58.0,6.0,15.0,24.0,A,1,36.0,F,U,59063.0,A
0,,12.0,34.0,4.0,14.0,3.0,2.92,2.82,3.25,17.0,105.0,13.0,33.0,69.0,6.0,16.0,28.0,S,1,76.0,F,U,55293.0,S
0,,3.0,9.0,2.0,8.0,10.0,10.0,7.44,10.0,21.0,123.0,12.0,28.0,59.0,6.0,13.0,26.0,S,1,59.0,M,U,68866.0,S
1,25.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,24.0,24.0,7.0,17.0,15.0,3.0,7.0,6.0,N,0,32.0,F,H,67330.0,other
0,,5.0,12.0,3.0,8.0,10.0,6.8,7.25,5.33,18.0,80.0,12.0,33.0,52.0,6.0,17.0,22.0,S,1,62.0,F,U,60489.0,S
0,,0.0,7.0,0.0,5.0,16.0,0.0,8.14,,27.0,113.0,23.0,23.0,68.0,4.0,4.0,18.0,A,0,,F,U,60489.0,A
0,,4.0,14.0,3.0,9.0,20.0,16.25,16.07,15.0,18.0,97.0,14.0,35.0,67.0,6.0,16.0,28.0,S,1,79.0,F,U,0.0,S
1,10.0,3.0,4.0,3.0,3.0,5.0,8.33,7.5,8.33,15.0,29.0,11.0,22.0,21.0,6.0,12.0,10.0,A,1,56.0,F,H,76209.0,A
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,23.0,23.0,8.0,16.0,14.0,3.0,6.0,6.0,N,0,41.0,F,H,57672.0,other
1,10.0,5.0,12.0,1.0,5.0,10.0,10.0,7.75,10.0,17.0,113.0,14.0,33.0,61.0,6.0,15.0,25.0,A,0,70.0,M,U,60506.0,A
1,20.0,3.0,22.0,3.0,8.0,13.0,14.33,11.23,14.33,6.0,105.0,39.0,59.0,119.0,8.0,17.0,29.0,S,1,71.0,M,U,58750.0,S
0,,3.0,5.0,2.0,2.0,25.0,7.67,10.8,8.0,18.0,33.0,13.0,30.0,28.0,6.0,14.0,12.0,A,0,44.0,F,H,69006.0,A
1,10.0,2.0,10.0,1.0,5.0,20.0,20.0,12.7,20.0,25.0,93.0,13.0,35.0,63.0,6.0,17.0,26.0,A,0,50.0,M,H,69006.0,A
1,16.0,2.0,5.0,0.0,1.0,16.0,15.0,13.2,,24.0,67.0,10.0,28.0,46.0,5.0,5.0,16.0,A,0,,M,U,0.0,A
0,,1.0,2.0,0.0,1.0,20.0,20.0,12.5,,26.0,40.0,10.0,28.0,29.0,4.0,4.0,11.0,A,0,,M,U,0.0,A
0,,3.0,11.0,2.0,5.0,29.0,19.67,14.64,21.0,16.0,57.0,14.0,36.0,51.0,6.0,17.0,19.0,A,0,45.0,M,H,76843.0,A
1,10.0,3.0,15.0,2.0,11.0,10.0,5.33,4.27,5.0,18.0,111.0,13.0,32.0,63.0,6.0,14.0,26.0,S,1,85.0,M,H,62557.0,S
1,15.0,11.0,24.0,7.0,12.0,13.0,11.55,11.5,12.14,20.0,67.0,14.0,36.0,59.0,6.0,17.0,23.0,S,1,43.0,M,U,62557.0,S
1,17.0,3.0,16.0,3.0,10.0,18.0,14.67,11.31,14.67,16.0,113.0,8.0,17.0,43.0,4.0,9.0,17.0,S,1,66.0,M,H,61196.0,S
1,7.0,2.0,3.0,1.0,1.0,11.0,9.0,7.67,11.0,17.0,23.0,12.0,20.0,18.0,6.0,10.0,8.0,N,0,40.0,F,U,62556.0,other
0,,3.0,15.0,0.0,5.0,10.0,10.67,5.33,,18.0,98.0,12.0,30.0,61.0,5.0,5.0,24.0,A,1,80.0,M,H,47756.0,A
0,,3.0,3.0,3.0,3.0,5.0,6.0,6.0,6.0,17.0,24.0,13.0,22.0,21.0,6.0,11.0,9.0,N,1,73.0,M,H,47756.0,other
0,,4.0,13.0,2.0,7.0,10.0,5.0,4.77,5.0,18.0,96.0,13.0,33.0,53.0,6.0,15.0,22.0,S,1,,F,U,0.0,S
1,10.0,2.0,22.0,2.0,13.0,12.0,11.0,7.64,11.0,17.0,125.0,7.0,22.0,65.0,3.0,10.0,26.0,A,1,,F,H,55750.0,A
0,,9.0,16.0,7.0,12.0,10.0,8.11,6.94,8.0,21.0,75.0,14.0,34.0,60.0,6.0,17.0,23.0,S,1,42.0,M,H,63521.0,S
1,15.0,3.0,14.0,2.0,9.0,10.0,15.0,8.36,17.5,15.0,129.0,15.0,31.0,73.0,6.0,14.0,28.0,S,1,,F,U,0.0,S
0,,6.0,17.0,6.0,11.0,7.0,4.83,4.0,4.83,16.0,64.0,13.0,33.0,55.0,5.0,15.0,21.0,S,1,43.0,F,U,70346.0,S
0,,7.0,19.0,4.0,13.0,5.0,5.0,4.79,5.0,21.0,102.0,12.0,33.0,69.0,6.0,17.0,28.0,S,1,46.0,M,H,62012.0,S
1,5.0,7.0,7.0,5.0,5.0,5.0,4.86,4.86,4.6,15.0,32.0,13.0,27.0,28.0,6.0,13.0,11.0,S,1,74.0,F,H,62012.0,S
1,15.0,2.0,2.0,1.0,1.0,15.0,10.0,10.0,5.0,19.0,29.0,10.0,23.0,20.0,4.0,9.0,8.0,A,0,47.0,M,H,87850.0,A
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,21.0,21.0,8.0,15.0,13.0,3.0,6.0,5.0,F,0,27.0,F,H,51901.0,other
0,,3.0,14.0,1.0,9.0,15.0,13.33,11.29,15.0,17.0,92.0,13.0,34.0,69.0,6.0,16.0,26.0,S,1,47.0,F,U,70372.0,S
0,,2.0,3.0,0.0,0.0,20.0,15.0,13.33,,18.0,44.0,12.0,29.0,32.0,6.0,6.0,13.0,A,0,46.0,F,U,59647.0,A
0,,1.0,17.0,1.0,16.0,10.0,10.0,5.76,10.0,17.0,128.0,12.0,20.0,72.0,4.0,9.0,27.0,A,1,,M,H,59647.0,A
0,,7.0,26.0,3.0,10.0,10.0,11.57,9.81,10.67,12.0,92.0,21.0,39.0,96.0,8.0,17.0,33.0,S,1,69.0,F,H,49047.0,S
1,20.0,2.0,3.0,1.0,2.0,15.0,17.5,15.0,15.0,16.0,41.0,13.0,33.0,33.0,6.0,15.0,14.0,A,0,39.0,M,H,67825.0,A
0,,2.0,8.0,2.0,7.0,15.0,15.0,13.25,15.0,23.0,106.0,10.0,26.0,63.0,4.0,11.0,28.0,A,0,,M,H,59034.0,A
0,,5.0,7.0,4.0,5.0,10.0,9.2,8.14,9.0,21.0,45.0,12.0,29.0,35.0,6.0,15.0,15.0,S,1,67.0,M,H,54841.0,S
0,,8.0,40.0,6.0,17.0,3.0,4.0,4.08,4.17,18.0,101.0,7.0,23.0,63.0,4.0,13.0,23.0,S,1,74.0,M,H,106681.0,S
0,,0.0,1.0,0.0,0.0,15.0,0.0,15.0,,18.0,18.0,10.0,10.0,12.0,4.0,4.0,4.0,F,0,,M,U,0.0,other
0,,3.0,7.0,2.0,4.0,15.0,13.0,10.57,13.5,19.0,81.0,12.0,29.0,48.0,6.0,13.0,20.0,A,0,73.0,M,U,0.0,A
0,,2.0,15.0,2.0,8.0,20.0,20.0,8.53,20.0,25.0,68.0,12.0,33.0,57.0,6.0,17.0,23.0,A,1,34.0,F,U,65701.0,A
1,10.0,5.0,11.0,3.0,5.0,10.0,7.4,6.82,5.67,18.0,127.0,13.0,35.0,58.0,6.0,17.0,27.0,A,0,60.0,M,H,75203.0,A
1,16.0,3.0,6.0,1.0,2.0,10.0,11.67,10.0,15.0,19.0,45.0,12.0,32.0,37.0,6.0,15.0,15.0,A,1,26.0,F,H,75203.0,A
1,4.0,5.0,26.0,2.0,11.0,5.0,4.0,3.42,4.5,5.0,98.0,30.0,48.0,89.0,9.0,17.0,28.0,S,1,74.0,M,H,75203.0,S
1,10.0,3.0,21.0,3.0,18.0,14.0,12.0,8.0,12.0,21.0,130.0,12.0,31.0,80.0,5.0,15.0,32.0,A,1,75.0,M,U,43135.0,A
0,,3.0,3.0,2.0,2.0,17.0,17.67,17.67,16.0,17.0,24.0,14.0,25.0,24.0,6.0,11.0,9.0,N,0,43.0,F,H,62804.0,other
1,5.0,6.0,7.0,3.0,4.0,5.0,5.33,5.0,5.0,22.0,39.0,10.0,30.0,30.0,5.0,14.0,13.0,A,1,69.0,F,U,62804.0,A
1,15.0,2.0,4.0,0.0,1.0,15.0,15.0,12.5,,26.0,41.0,9.0,29.0,33.0,4.0,4.0,13.0,A,0,36.0,F,H,62804.0,A
0,,2.0,12.0,0.0,8.0,10.0,10.0,6.83,,18.0,126.0,11.0,29.0,65.0,4.0,4.0,29.0,A,1,78.0,M,H,62804.0,A
1,10.0,1.0,6.0,0.0,4.0,15.0,15.0,7.5,,18.0,92.0,10.0,24.0,45.0,4.0,4.0,18.0,A,0,69.0,M,H,50457.0,A
1,15.0,1.0,7.0,0.0,6.0,15.0,15.0,8.57,,18.0,76.0,12.0,26.0,46.0,5.0,5.0,18.0,A,1,74.0,M,H,53672.0,A
0,,2.0,4.0,2.0,4.0,21.0,18.0,13.0,18.0,24.0,53.0,12.0,32.0,42.0,6.0,15.0,17.0,A,0,55.0,M,H,53672.0,A
0,,4.0,5.0,3.0,4.0,15.0,13.0,14.4,13.33,16.0,42.0,15.0,36.0,38.0,6.0,16.0,15.0,A,0,,F,U,0.0,A
0,,3.0,19.0,0.0,9.0,22.0,22.33,10.53,,19.0,111.0,13.0,32.0,75.0,6.0,6.0,28.0,S,1,43.0,F,H,53672.0,S
0,,2.0,3.0,1.0,2.0,50.0,37.5,26.67,25.0,20.0,40.0,13.0,34.0,36.0,6.0,16.0,15.0,A,0,56.0,F,H,69635.0,A
1,3.0,4.0,13.0,2.0,6.0,3.0,12.5,7.69,10.0,8.0,89.0,17.0,38.0,63.0,7.0,17.0,25.0,A,0,,F,H,69366.0,A
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,18.0,18.0,10.0,14.0,11.0,4.0,6.0,5.0,F,0,,F,U,0.0,other
1,12.0,3.0,14.0,1.0,8.0,5.0,9.33,6.93,8.0,17.0,126.0,13.0,31.0,66.0,6.0,15.0,30.0,A,1,67.0,F,H,63523.0,A
1,20.0,1.0,8.0,1.0,7.0,20.0,20.0,17.5,20.0,18.0,112.0,13.0,32.0,65.0,6.0,15.0,27.0,A,1,,U,U,0.0,A
1,10.0,7.0,10.0,4.0,6.0,12.0,10.14,8.8,9.75,17.0,67.0,13.0,33.0,49.0,6.0,16.0,20.0,A,1,,F,H,70265.0,A
0,,5.0,13.0,3.0,7.0,10.0,12.6,9.77,12.33,8.0,53.0,20.0,42.0,54.0,7.0,18.0,20.0,S,1,63.0,M,U,0.0,S
1,10.0,3.0,4.0,1.0,1.0,20.0,23.33,22.5,25.0,16.0,28.0,13.0,28.0,27.0,6.0,14.0,12.0,A,0,33.0,M,H,60963.0,A
0,,0.0,25.0,0.0,8.0,2.0,0.0,4.56,,5.0,68.0,30.0,30.0,77.0,4.0,4.0,21.0,A,1,59.0,U,H,60963.0,A
1,25.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,53.0,F,H,66509.0,other
0,,4.0,13.0,2.0,10.0,12.0,11.0,8.0,11.0,20.0,130.0,13.0,34.0,71.0,6.0,16.0,30.0,A,1,83.0,F,U,0.0,A
1,15.0,2.0,10.0,2.0,10.0,15.0,15.0,9.7,15.0,21.0,105.0,12.0,29.0,65.0,5.0,14.0,25.0,A,1,51.0,M,H,70000.0,A
0,,7.0,17.0,6.0,11.0,12.0,10.0,7.35,10.0,22.0,123.0,13.0,32.0,62.0,6.0,17.0,27.0,S,1,35.0,F,H,54270.0,S
0,,0.0,3.0,0.0,1.0,15.0,0.0,12.33,,26.0,41.0,9.0,9.0,32.0,4.0,4.0,12.0,A,0,59.0,M,H,54270.0,A
1,11.0,3.0,13.0,2.0,7.0,10.0,14.33,10.08,15.0,17.0,113.0,13.0,31.0,70.0,6.0,16.0,29.0,S,1,65.0,F,H,26291.0,S
0,,2.0,4.0,1.0,2.0,20.0,17.5,13.75,15.0,15.0,79.0,11.0,30.0,38.0,5.0,13.0,15.0,L,0,70.0,F,U,21867.0,other
1,15.0,2.0,2.0,2.0,2.0,15.0,10.0,10.0,10.0,15.0,29.0,8.0,18.0,19.0,2.0,6.0,6.0,E,0,63.0,M,H,21867.0,other
1,20.0,5.0,16.0,4.0,8.0,10.0,12.4,9.69,13.0,4.0,91.0,29.0,51.0,79.0,7.0,18.0,27.0,S,1,,F,U,21867.0,S
1,15.0,1.0,9.0,0.0,6.0,20.0,20.0,10.56,,26.0,99.0,10.0,30.0,63.0,5.0,5.0,25.0,A,1,64.0,M,H,48327.0,A
1,21.0,4.0,6.0,2.0,3.0,15.0,15.75,13.17,17.5,18.0,53.0,13.0,34.0,44.0,6.0,16.0,18.0,A,1,70.0,M,U,0.0,A
0,,3.0,10.0,1.0,6.0,20.0,13.33,9.0,10.0,17.0,111.0,13.0,34.0,58.0,6.0,16.0,25.0,A,1,42.0,F,H,48327.0,A
0,,4.0,16.0,4.0,11.0,20.0,20.0,15.75,20.0,21.0,100.0,13.0,34.0,71.0,6.0,17.0,28.0,S,1,57.0,F,H,38297.0,S
1,6.0,4.0,15.0,2.0,9.0,7.0,6.0,5.13,6.0,17.0,130.0,6.0,14.0,47.0,4.0,9.0,22.0,S,1,70.0,F,U,0.0,S
0,,2.0,3.0,0.0,1.0,20.0,17.0,14.67,,26.0,44.0,11.0,29.0,33.0,5.0,5.0,13.0,A,0,50.0,F,U,70794.0,A
1,12.0,12.0,56.0,9.0,26.0,8.0,5.17,3.59,4.89,4.0,130.0,49.0,71.0,141.0,17.0,28.0,46.0,S,1,,F,U,0.0,S
0,,4.0,22.0,3.0,12.0,15.0,14.0,10.36,14.33,17.0,88.0,13.0,33.0,68.0,6.0,17.0,26.0,A,1,62.0,F,H,48725.0,A
0,,2.0,9.0,1.0,6.0,25.0,15.0,11.67,20.0,6.0,93.0,15.0,25.0,41.0,6.0,10.0,14.0,S,1,71.0,M,H,37712.0,S
0,,2.0,2.0,2.0,2.0,20.0,15.0,15.0,15.0,18.0,29.0,10.0,23.0,21.0,4.0,10.0,9.0,A,0,43.0,F,H,36928.0,A
0,,6.0,47.0,5.0,19.0,5.0,5.0,5.21,5.0,4.0,127.0,40.0,59.0,142.0,8.0,18.0,35.0,S,1,74.0,F,H,36928.0,S
0,,4.0,9.0,3.0,5.0,14.0,14.25,11.67,14.33,15.0,57.0,12.0,31.0,45.0,5.0,15.0,19.0,A,0,64.0,F,H,91943.0,A
0,,2.0,10.0,1.0,6.0,10.0,15.0,9.1,20.0,20.0,123.0,13.0,30.0,50.0,6.0,13.0,20.0,A,1,58.0,M,H,35441.0,A
0,,5.0,21.0,3.0,11.0,8.0,6.6,5.71,6.33,18.0,104.0,11.0,31.0,67.0,5.0,15.0,28.0,S,1,54.0,F,H,35441.0,S
0,,3.0,22.0,1.0,6.0,8.0,8.67,5.36,7.0,9.0,81.0,26.0,42.0,83.0,6.0,13.0,22.0,S,1,82.0,M,H,35441.0,S
1,6.0,5.0,14.0,2.0,5.0,5.0,6.8,4.5,8.0,15.0,80.0,13.0,30.0,53.0,6.0,13.0,20.0,S,1,79.0,F,U,51045.0,S
0,,1.0,5.0,0.0,1.0,15.0,15.0,10.8,,18.0,88.0,10.0,24.0,47.0,4.0,4.0,17.0,A,0,34.0,F,H,51045.0,A
0,,4.0,11.0,3.0,8.0,11.0,8.0,7.36,8.0,17.0,89.0,12.0,31.0,59.0,6.0,16.0,23.0,A,1,63.0,M,U,51954.0,A
0,,4.0,7.0,3.0,3.0,20.0,17.5,15.71,16.67,7.0,32.0,20.0,36.0,45.0,8.0,16.0,19.0,A,1,73.0,M,U,51954.0,A
1,3.0,7.0,21.0,3.0,7.0,3.0,3.86,3.29,5.0,15.0,103.0,8.0,20.0,36.0,4.0,9.0,11.0,A,1,79.0,F,U,50568.0,A
0,,5.0,7.0,3.0,3.0,7.0,7.6,7.57,7.67,21.0,35.0,12.0,30.0,29.0,6.0,15.0,13.0,A,0,25.0,F,U,50568.0,A
0,,3.0,4.0,3.0,3.0,10.0,10.0,9.0,10.0,22.0,28.0,12.0,26.0,24.0,6.0,13.0,11.0,A,0,56.0,F,H,54824.0,A
1,3.0,4.0,10.0,1.0,4.0,20.0,18.75,14.4,20.0,16.0,115.0,16.0,38.0,71.0,6.0,17.0,29.0,A,0,86.0,F,U,0.0,A
1,15.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,84.0,U,U,52615.0,other
1,11.0,4.0,8.0,3.0,6.0,5.0,7.0,5.75,7.67,18.0,61.0,11.0,29.0,44.0,5.0,13.0,18.0,A,1,37.0,F,H,43483.0,A
0,,1.0,7.0,0.0,3.0,20.0,20.0,14.0,,17.0,93.0,14.0,35.0,65.0,6.0,6.0,25.0,A,0,54.0,M,H,50707.0,A
0,,3.0,3.0,1.0,1.0,35.0,43.33,43.33,20.0,16.0,31.0,16.0,31.0,28.0,6.0,13.0,11.0,A,0,79.0,F,U,50707.0,A
